customer_id,name,age,annual_income,credit_score,employment_type,state,years_employed,existing_loans_count
CUST01104,Karan Bose,54,320000.0,639,Self-Employed,Maharashtra,11,0
CUST01105,Nikhil Pillai,57,234000.0,619,Salaried,Punjab,0,0
CUST01106,Vikram Iyer,43,577000.0,665,Salaried,Karnataka,23,1
CUST01107,Rahul Kumar,34,457000.0,778,Self-Employed,Telangana,29,1
CUST01108,Kavya Shah,28,1194000.0,687,Contractual,West Bengal,27,0
CUST01109,Kavya Reddy,29,391000.0,568,Salaried,Gujarat,16,0
CUST01110,Rahul Shah,49,839000.0,588,Salaried,Tamil Nadu,22,2
CUST01111,Ravi Singh,30,831000.0,693,Business Owner,West Bengal,5,1
CUST01112,Aakash Kumar,46,1171000.0,613,Business Owner,Maharashtra,25,2
CUST01113,Simran Joshi,37,547000.0,664,Salaried,Maharashtra,23,3
CUST01114,Divya Gupta,31,1160000.0,891,Salaried,Karnataka,21,0
CUST01115,Suresh Malhotra,32,794000.0,599,Salaried,Gujarat,4,2
CUST01116,Karan Pillai,52,1061000.0,564,Self-Employed,Karnataka,24,1
CUST01117,Rohit Pillai,33,1986000.0,620,Salaried,Punjab,19,3
CUST01118,Ravi Reddy,52,564000.0,536,Self-Employed,Karnataka,6,0
CUST01119,Vikram Kumar,35,653000.0,782,Business Owner,UP,21,0
CUST01120,Kavya Nair,53,501000.0,587,Contractual,Maharashtra,25,1
CUST01121,Ananya Yadav,38,1297000.0,602,Business Owner,Tamil Nadu,21,2
CUST01122,Shruti Bose,56,2207000.0,573,Salaried,Karnataka,26,2
CUST01123,Kavya Joshi,22,866000.0,544,Salaried,Punjab,11,1
CUST01124,Arjun Patel,50,268000.0,675,Self-Employed,Maharashtra,4,0
CUST01125,Karan Das,25,386000.0,619,Salaried,Rajasthan,1,1
CUST01126,Amit Bose,44,1071000.0,535,Salaried,Karnataka,3,2
CUST01127,Sneha Gupta,49,339000.0,650,Salaried,West Bengal,16,2
CUST01128,Divya Rao,37,444000.0,709,Business Owner,Karnataka,24,1
CUST01129,Arjun Das,33,437000.0,644,Business Owner,Karnataka,24,0
CUST01130,Meera Gupta,42,577000.0,727,Salaried,Rajasthan,7,1
CUST01131,Pooja Joshi,38,682000.0,815,Salaried,Karnataka,19,1
CUST01132,Priya Shah,61,233000.0,745,Self-Employed,Delhi,4,3
CUST01133,Shruti Patel,34,280000.0,697,Business Owner,Maharashtra,16,1
CUST01134,Suresh Nair,53,283000.0,744,Salaried,Rajasthan,19,1
CUST01135,Karan Bose,58,300000.0,858,Contractual,Tamil Nadu,3,3
CUST01136,Kavya Das,36,605000.0,564,Self-Employed,Maharashtra,20,0
CUST01137,Arjun Joshi,33,661000.0,730,Contractual,UP,17,0
CUST01138,Divya Das,36,996000.0,600,Self-Employed,Maharashtra,17,1
CUST01139,Simran Malhotra,55,792000.0,699,Business Owner,Gujarat,27,0
CUST01140,Pooja Pillai,27,448000.0,574,Business Owner,Gujarat,17,0
CUST01141,Divya Bose,38,673000.0,740,Salaried,Telangana,15,2
CUST01142,Amit Verma,41,1016000.0,702,Salaried,Maharashtra,10,1
CUST01143,Aakash Iyer,30,536000.0,799,Business Owner,Rajasthan,7,0
CUST01144,Arjun Yadav,26,514000.0,658,Salaried,Tamil Nadu,28,0
CUST01145,Nisha Shah,44,374000.0,655,Salaried,Tamil Nadu,11,0
CUST01146,Kavya Mishra,54,401000.0,656,Business Owner,Delhi,17,1
CUST01147,Kavya Mishra,59,845000.0,876,Business Owner,Karnataka,21,0
CUST01148,Rohit Iyer,35,599000.0,730,Salaried,Delhi,17,2
CUST01149,Suresh Reddy,38,1597000.0,787,Salaried,Rajasthan,28,1
CUST01150,Nikhil Das,40,428000.0,737,Salaried,Delhi,7,0
CUST01151,Priya Yadav,54,878000.0,750,Salaried,Maharashtra,15,0
CUST01152,Simran Das,22,728000.0,561,Business Owner,Karnataka,29,1
CUST01153,Karan Pillai,34,574000.0,635,Self-Employed,Tamil Nadu,16,0
CUST01154,Pooja Shah,48,483000.0,630,Contractual,Tamil Nadu,1,1
CUST01155,Suresh Kumar,27,810000.0,684,Salaried,Maharashtra,29,2
CUST01156,Rahul Singh,27,787000.0,671,Salaried,Delhi,20,0
CUST01157,Ravi Verma,54,664000.0,551,Business Owner,Rajasthan,21,0
CUST01158,Pooja Yadav,51,742000.0,683,Salaried,Maharashtra,14,2
CUST01159,Vikram Yadav,56,611000.0,519,Salaried,UP,24,0
CUST01160,Kavya Nair,44,264000.0,742,Contractual,Punjab,21,0
CUST01161,Shruti Joshi,31,626000.0,688,Business Owner,Maharashtra,23,0
CUST01162,Rahul Iyer,40,525000.0,779,Salaried,Karnataka,27,3
CUST01163,Vikram Singh,49,1588000.0,697,Self-Employed,Delhi,6,3
CUST01164,Rahul Gupta,44,824000.0,643,Salaried,Karnataka,0,0
CUST01165,Kavya Singh,25,664000.0,553,Contractual,UP,1,1
CUST01166,Meera Patel,41,756000.0,648,Business Owner,Karnataka,3,0
CUST01167,Suresh Nair,40,360000.0,616,Salaried,Karnataka,15,1
CUST01168,Divya Verma,48,442000.0,709,Salaried,Maharashtra,11,0
CUST01169,Priya Rao,55,508000.0,646,Business Owner,Karnataka,16,0
CUST01170,Shruti Shah,25,729000.0,728,Salaried,Karnataka,23,2
CUST01171,Arjun Malhotra,59,483000.0,788,Business Owner,Tamil Nadu,3,0
CUST01172,Sneha Nair,28,467000.0,566,Contractual,Maharashtra,15,0
CUST01173,Pooja Bose,28,352000.0,679,Business Owner,Gujarat,6,2
CUST01174,Divya Mishra,47,608000.0,676,Self-Employed,Karnataka,22,2
CUST01175,Priya Malhotra,47,652000.0,705,Salaried,West Bengal,7,1
CUST01176,Suresh Chopra,40,743000.0,734,Salaried,Karnataka,24,2
CUST01177,Ravi Mehta,30,424000.0,807,Self-Employed,Karnataka,8,1
CUST01178,Ravi Kumar,41,722000.0,591,Salaried,Maharashtra,13,0
CUST01179,Sneha Yadav,37,357000.0,554,Self-Employed,UP,22,0
CUST01180,Sneha Malhotra,38,538000.0,695,Salaried,Delhi,8,0
CUST01181,Meera Singh,43,698000.0,715,Salaried,Maharashtra,14,0
CUST01182,Vikram Mehta,34,527000.0,737,Salaried,Karnataka,20,1
CUST01183,Kavya Verma,33,275000.0,619,Business Owner,Punjab,25,0
CUST01184,Meera Mehta,31,292000.0,553,Salaried,UP,3,1
CUST01185,Divya Gupta,22,670000.0,777,Salaried,Tamil Nadu,2,0
CUST01186,Nikhil Malhotra,53,802000.0,720,Salaried,Delhi,21,0
CUST01187,Aakash Verma,51,711000.0,649,Salaried,Tamil Nadu,9,1
CUST01188,Sneha Mishra,29,811000.0,508,Business Owner,Maharashtra,26,0
CUST01189,Amit Kumar,42,521000.0,626,Self-Employed,UP,24,0
CUST01190,Shruti Malhotra,43,868000.0,735,Salaried,Rajasthan,3,3
CUST01191,Sneha Patel,39,710000.0,714,Salaried,Tamil Nadu,29,1
CUST01192,Nisha Pillai,23,436000.0,569,Contractual,West Bengal,17,1
CUST01193,Ravi Bose,30,776000.0,729,Self-Employed,Delhi,10,1
CUST01194,Divya Pillai,24,696000.0,672,Salaried,Maharashtra,18,1
CUST01195,Nikhil Iyer,47,1385000.0,781,Salaried,Karnataka,18,0
CUST01196,Ananya Gupta,42,1196000.0,624,Salaried,Delhi,17,0
CUST01197,Ravi Chopra,51,573000.0,630,Salaried,Maharashtra,12,1
CUST01198,Nikhil Gupta,49,487000.0,689,Business Owner,Gujarat,24,0
CUST01199,Aakash Sharma,57,1308000.0,646,Salaried,Maharashtra,3,0
CUST01200,Nisha Malhotra,47,791000.0,610,Business Owner,Karnataka,2,0
CUST01201,Aakash Yadav,55,550000.0,827,Salaried,Telangana,15,0
CUST01202,Suresh Shah,29,222000.0,793,Salaried,Punjab,13,2
CUST01203,Rahul Bose,31,411000.0,603,Business Owner,Gujarat,9,0
CUST01204,Ananya Gupta,35,397000.0,697,Salaried,Gujarat,5,0
CUST01205,Simran Chopra,61,558000.0,557,Self-Employed,UP,7,1
CUST01206,Karan Yadav,36,817000.0,816,Business Owner,Rajasthan,26,1
CUST01207,Ananya Yadav,38,882000.0,740,Contractual,Karnataka,23,1
CUST01208,Divya Reddy,39,1270000.0,760,Salaried,Tamil Nadu,15,1
CUST01209,Rohit Rao,53,956000.0,659,Salaried,Delhi,9,1
CUST01210,Shruti Kumar,59,313000.0,773,Salaried,Tamil Nadu,21,2
CUST01211,Simran Nair,44,1004000.0,774,Salaried,Maharashtra,20,0
CUST01212,Nisha Singh,44,1427000.0,666,Salaried,UP,26,0
CUST01213,Nikhil Reddy,56,1392000.0,588,Salaried,Karnataka,6,3
CUST01214,Aakash Shah,60,327000.0,714,Salaried,Karnataka,18,0
CUST01215,Ananya Bose,36,545000.0,669,Salaried,Karnataka,27,0
CUST01216,Nikhil Pillai,45,970000.0,828,Business Owner,Maharashtra,25,0
CUST01217,Ravi Nair,49,336000.0,684,Self-Employed,West Bengal,17,0
CUST01218,Amit Mishra,37,253000.0,688,Salaried,Gujarat,12,0
CUST01219,Ravi Kumar,37,702000.0,744,Business Owner,West Bengal,7,0
CUST01220,Vikram Malhotra,61,428000.0,680,Salaried,Delhi,26,0
CUST01221,Aakash Nair,60,265000.0,735,Salaried,Delhi,27,0
CUST01222,Vikram Gupta,27,1110000.0,636,Salaried,Gujarat,13,0
CUST01223,Ananya Gupta,23,651000.0,590,Business Owner,Tamil Nadu,8,2
CUST01224,Rohit Verma,34,462000.0,606,Salaried,Delhi,11,2
CUST01225,Nisha Singh,30,371000.0,653,Salaried,Delhi,5,1
CUST01226,Rahul Gupta,55,655000.0,689,Contractual,Punjab,19,3
CUST01227,Ananya Rao,38,776000.0,719,Salaried,Telangana,21,1
CUST01228,Divya Iyer,48,706000.0,716,Business Owner,Maharashtra,27,1
CUST01229,Simran Gupta,50,281000.0,680,Salaried,Maharashtra,22,0
CUST01230,Pooja Nair,58,762000.0,594,Business Owner,Rajasthan,11,2
CUST01231,Rohit Singh,43,849000.0,735,Self-Employed,Maharashtra,23,3
CUST01232,Divya Nair,45,505000.0,559,Business Owner,Maharashtra,18,0
CUST01233,Shruti Chopra,28,1009000.0,586,Contractual,Maharashtra,11,1
CUST01234,Meera Shah,55,392000.0,683,Business Owner,Tamil Nadu,21,1
CUST01235,Ananya Iyer,33,1144000.0,743,Salaried,Tamil Nadu,29,0
CUST01236,Arjun Shah,44,641000.0,730,Business Owner,Delhi,25,1
CUST01237,Sneha Reddy,36,468000.0,671,Self-Employed,Punjab,21,0
CUST01238,Simran Das,54,512000.0,715,Salaried,Tamil Nadu,25,0
CUST01239,Suresh Gupta,34,989000.0,594,Business Owner,Karnataka,6,0
CUST01240,Nisha Sharma,44,676000.0,635,Salaried,Gujarat,14,1
CUST01241,Rohit Mehta,59,828000.0,636,Salaried,Karnataka,15,1
CUST01242,Karan Das,53,1027000.0,602,Salaried,Telangana,29,2
CUST01243,Suresh Malhotra,56,461000.0,651,Self-Employed,Karnataka,3,1
CUST01244,Karan Chopra,22,639000.0,663,Self-Employed,Punjab,5,0
CUST01245,Rohit Nair,26,536000.0,643,Self-Employed,Tamil Nadu,15,0
CUST01246,Pooja Mishra,34,998000.0,659,Salaried,West Bengal,14,2
CUST01247,Vikram Das,26,496000.0,451,Self-Employed,Gujarat,1,1
CUST01248,Vikram Singh,53,615000.0,710,Business Owner,Telangana,23,1
CUST01249,Vikram Bose,42,1891000.0,647,Salaried,Gujarat,2,0
CUST01250,Ravi Pillai,45,1141000.0,647,Self-Employed,Gujarat,14,1
CUST01251,Pooja Rao,39,358000.0,568,Salaried,Rajasthan,24,0
CUST01252,Rahul Das,42,942000.0,804,Salaried,UP,7,0
CUST01253,Sneha Nair,31,847000.0,807,Self-Employed,Telangana,11,2
CUST01254,Rohit Sharma,45,346000.0,546,Salaried,Karnataka,21,1
CUST01255,Aakash Patel,61,568000.0,661,Self-Employed,Karnataka,25,0
CUST01256,Suresh Rao,42,374000.0,754,Self-Employed,Maharashtra,1,2
CUST01257,Rohit Bose,46,181000.0,651,Salaried,Tamil Nadu,14,1
CUST01258,Aakash Patel,44,558000.0,631,Salaried,West Bengal,7,0
CUST01259,Ananya Mishra,43,466000.0,626,Business Owner,Maharashtra,26,3
CUST01260,Ananya Patel,25,346000.0,705,Salaried,Delhi,21,0
CUST01261,Rahul Nair,55,597000.0,889,Self-Employed,Rajasthan,10,2
CUST01262,Vikram Patel,27,208000.0,746,Business Owner,West Bengal,16,2
CUST01263,Shruti Patel,49,613000.0,591,Business Owner,Gujarat,21,0
CUST01264,Meera Patel,52,605000.0,629,Self-Employed,Karnataka,28,1
CUST01265,Shruti Chopra,56,842000.0,658,Salaried,Punjab,20,0
CUST01266,Ravi Verma,60,269000.0,611,Salaried,Maharashtra,21,0
CUST01267,Pooja Yadav,44,1749000.0,596,Salaried,UP,28,1
CUST01268,Kavya Mehta,27,1444000.0,739,Self-Employed,Maharashtra,0,0
CUST01269,Meera Singh,37,408000.0,639,Salaried,Maharashtra,19,0
CUST01270,Ravi Bose,23,1245000.0,709,Business Owner,Telangana,22,1
CUST01271,Rohit Malhotra,45,921000.0,822,Self-Employed,UP,28,1
CUST01272,Sneha Mishra,38,482000.0,638,Salaried,Tamil Nadu,14,1
CUST01273,Simran Yadav,22,443000.0,701,Salaried,Gujarat,20,2
CUST01274,Kavya Yadav,27,460000.0,598,Self-Employed,Delhi,21,1
CUST01275,Simran Mishra,26,2465000.0,713,Salaried,Maharashtra,1,2
CUST01276,Arjun Joshi,50,1184000.0,784,Self-Employed,Rajasthan,23,0
CUST01277,Aakash Patel,33,542000.0,779,Business Owner,UP,9,1
CUST01278,Amit Joshi,60,566000.0,683,Contractual,Telangana,19,0
CUST01279,Pooja Sharma,24,917000.0,638,Self-Employed,Delhi,5,3
CUST01280,Meera Malhotra,22,897000.0,698,Business Owner,Rajasthan,2,1
CUST01281,Amit Mehta,48,372000.0,684,Self-Employed,Tamil Nadu,24,3
CUST01282,Rohit Malhotra,45,696000.0,716,Salaried,Karnataka,12,2
CUST01283,Nisha Reddy,40,455000.0,629,Self-Employed,Tamil Nadu,23,1
CUST01284,Ravi Kumar,29,647000.0,647,Salaried,Telangana,29,1
CUST01285,Ravi Reddy,23,586000.0,662,Salaried,Maharashtra,14,1
CUST01286,Pooja Nair,51,998000.0,733,Self-Employed,Karnataka,5,1
CUST01287,Kavya Rao,51,525000.0,743,Contractual,Gujarat,8,0
CUST01288,Sneha Kumar,60,637000.0,645,Self-Employed,Maharashtra,9,2
CUST01289,Kavya Rao,53,235000.0,587,Salaried,Telangana,8,2
CUST01290,Karan Yadav,22,705000.0,709,Salaried,Maharashtra,17,2
CUST01291,Shruti Mishra,59,407000.0,738,Salaried,UP,8,1
CUST01292,Kavya Das,34,281000.0,669,Salaried,Tamil Nadu,23,0
CUST01293,Meera Malhotra,32,1055000.0,622,Business Owner,Maharashtra,17,1
CUST01294,Ananya Iyer,31,588000.0,641,Salaried,West Bengal,8,0
CUST01295,Priya Verma,47,212000.0,811,Salaried,Gujarat,4,2
CUST01296,Shruti Singh,41,405000.0,697,Self-Employed,Maharashtra,12,2
CUST01297,Nikhil Singh,38,602000.0,761,Salaried,Karnataka,11,0
CUST01298,Nisha Reddy,38,611000.0,615,Self-Employed,Tamil Nadu,8,1
CUST01299,Kavya Mehta,25,467000.0,776,Self-Employed,Tamil Nadu,18,1
CUST01300,Rahul Sharma,26,180000.0,751,Self-Employed,Delhi,19,1
CUST01301,Kavya Kumar,44,455000.0,671,Salaried,Delhi,0,1
CUST01302,Shruti Reddy,31,1025000.0,728,Salaried,Tamil Nadu,10,0
CUST01303,Vikram Gupta,49,1210000.0,783,Salaried,Tamil Nadu,4,0
CUST01304,Ananya Mishra,54,443000.0,591,Self-Employed,Delhi,6,2
CUST01305,Ravi Rao,47,1539000.0,637,Salaried,Maharashtra,12,0
CUST01306,Pooja Reddy,50,267000.0,721,Salaried,Gujarat,22,2
CUST01307,Divya Chopra,48,400000.0,681,Contractual,Gujarat,5,1
CUST01308,Rahul Shah,39,937000.0,712,Salaried,Karnataka,12,3
CUST01309,Nikhil Patel,61,866000.0,735,Business Owner,Maharashtra,5,3
CUST01310,Sneha Mehta,31,597000.0,719,Business Owner,Maharashtra,14,1
CUST01311,Vikram Singh,26,343000.0,659,Business Owner,Gujarat,7,1
CUST01312,Rahul Gupta,31,342000.0,665,Business Owner,Gujarat,10,1
CUST01313,Simran Patel,42,417000.0,804,Salaried,Delhi,9,0
CUST01314,Vikram Singh,45,350000.0,686,Self-Employed,Punjab,8,0
CUST01315,Arjun Malhotra,59,641000.0,788,Self-Employed,Delhi,3,1
CUST01316,Ananya Das,24,573000.0,793,Salaried,Rajasthan,13,2
CUST01317,Ananya Pillai,61,336000.0,617,Salaried,Maharashtra,3,0
CUST01318,Pooja Reddy,52,502000.0,738,Salaried,Karnataka,23,1
CUST01319,Priya Yadav,58,180000.0,593,Salaried,Karnataka,14,1
CUST01320,Pooja Iyer,23,711000.0,809,Self-Employed,Gujarat,20,2
CUST01321,Arjun Patel,23,859000.0,695,Contractual,Tamil Nadu,9,0
CUST01322,Amit Iyer,60,380000.0,691,Business Owner,Gujarat,13,0
CUST01323,Shruti Sharma,55,405000.0,610,Salaried,Rajasthan,24,2
CUST01324,Amit Malhotra,41,683000.0,631,Salaried,Maharashtra,5,0
CUST01325,Priya Rao,54,633000.0,698,Self-Employed,Gujarat,15,1
CUST01326,Ravi Yadav,25,883000.0,687,Salaried,Maharashtra,24,1
CUST01327,Nisha Reddy,32,407000.0,649,Business Owner,Delhi,11,0
CUST01328,Shruti Bose,26,431000.0,750,Self-Employed,Rajasthan,27,1
CUST01329,Vikram Iyer,46,537000.0,679,Self-Employed,Rajasthan,3,2
CUST01330,Suresh Yadav,58,352000.0,599,Salaried,Karnataka,0,0
CUST01331,Amit Sharma,55,531000.0,737,Salaried,Karnataka,29,0
CUST01332,Simran Chopra,30,355000.0,587,Salaried,Delhi,3,1
CUST01333,Priya Patel,27,739000.0,526,Salaried,Karnataka,24,1
CUST01334,Amit Joshi,39,376000.0,687,Contractual,Punjab,12,1
CUST01335,Karan Verma,35,681000.0,597,Salaried,Tamil Nadu,6,2
CUST01336,Ananya Rao,40,1243000.0,694,Salaried,Telangana,14,2
CUST01337,Simran Sharma,35,743000.0,745,Self-Employed,Telangana,5,0
CUST01338,Kavya Singh,61,655000.0,758,Salaried,Tamil Nadu,29,0
CUST01339,Sneha Yadav,38,303000.0,719,Business Owner,Karnataka,13,0
CUST01340,Ananya Yadav,56,1202000.0,573,Salaried,UP,17,2
CUST01341,Amit Mishra,50,1048000.0,622,Contractual,Karnataka,3,0
CUST01342,Simran Mishra,38,555000.0,680,Business Owner,Delhi,0,1
CUST01343,Sneha Iyer,29,495000.0,681,Business Owner,Maharashtra,28,2
CUST01344,Aakash Verma,22,399000.0,604,Salaried,Tamil Nadu,2,1
CUST01345,Arjun Singh,57,1468000.0,643,Salaried,Maharashtra,12,0
CUST01346,Nikhil Yadav,28,888000.0,744,Business Owner,Karnataka,17,1
CUST01347,Nisha Pillai,26,411000.0,720,Business Owner,Rajasthan,28,1
CUST01348,Rahul Mehta,45,1040000.0,655,Self-Employed,Punjab,3,1
CUST01349,Priya Mishra,49,1172000.0,762,Salaried,Karnataka,3,1
CUST01350,Ananya Mishra,38,594000.0,573,Salaried,Delhi,10,0
CUST01351,Sneha Joshi,58,505000.0,745,Contractual,Delhi,13,0
CUST01352,Amit Pillai,41,365000.0,734,Salaried,Karnataka,24,1
CUST01353,Divya Malhotra,24,855000.0,739,Salaried,Gujarat,6,2
CUST01354,Aakash Joshi,58,485000.0,703,Salaried,Rajasthan,28,0
CUST01355,Divya Mehta,47,475000.0,627,Self-Employed,Maharashtra,2,0
CUST01356,Shruti Pillai,36,597000.0,727,Salaried,UP,6,1
CUST01357,Divya Pillai,29,399000.0,646,Salaried,Rajasthan,7,1
CUST01358,Amit Nair,34,1288000.0,696,Salaried,Karnataka,11,0
CUST01359,Ravi Rao,24,973000.0,621,Salaried,Gujarat,6,1
CUST01360,Simran Shah,22,623000.0,652,Self-Employed,Tamil Nadu,23,3
CUST01361,Rohit Mishra,30,392000.0,668,Salaried,Rajasthan,15,1
CUST01362,Arjun Pillai,52,403000.0,711,Salaried,Delhi,29,1
CUST01363,Karan Malhotra,47,394000.0,725,Self-Employed,Maharashtra,24,2
CUST01364,Divya Mehta,38,324000.0,815,Salaried,UP,16,0
CUST01365,Sneha Joshi,55,705000.0,691,Salaried,Gujarat,25,1
CUST01366,Aakash Rao,30,435000.0,604,Business Owner,Rajasthan,21,1
CUST01367,Rahul Malhotra,34,423000.0,743,Business Owner,Maharashtra,3,1
CUST01368,Divya Reddy,26,399000.0,707,Salaried,Rajasthan,16,2
CUST01369,Amit Rao,34,991000.0,664,Salaried,Tamil Nadu,17,0
CUST01370,Divya Rao,22,411000.0,647,Salaried,UP,25,0
CUST01371,Sneha Gupta,46,1132000.0,630,Business Owner,Gujarat,3,2
CUST01372,Kavya Patel,25,520000.0,627,Self-Employed,Tamil Nadu,16,0
CUST01373,Arjun Mishra,57,322000.0,582,Salaried,Karnataka,14,0
CUST01374,Arjun Chopra,31,759000.0,757,Business Owner,West Bengal,21,1
CUST01375,Aakash Chopra,49,935000.0,714,Salaried,Gujarat,16,3
CUST01376,Pooja Singh,27,391000.0,687,Salaried,Punjab,12,1
CUST01377,Suresh Mishra,48,619000.0,630,Salaried,Tamil Nadu,24,1
CUST01378,Nisha Kumar,33,704000.0,767,Salaried,Rajasthan,25,1
CUST01379,Shruti Malhotra,24,629000.0,566,Contractual,Gujarat,2,3
CUST01380,Vikram Singh,54,477000.0,669,Self-Employed,Gujarat,11,2
CUST01381,Pooja Sharma,31,932000.0,758,Salaried,UP,26,0
CUST01382,Arjun Rao,52,529000.0,520,Salaried,Maharashtra,16,2
CUST01383,Sneha Singh,36,443000.0,694,Self-Employed,Delhi,21,2
CUST01384,Aakash Patel,28,248000.0,627,Salaried,Delhi,21,1
CUST01385,Rahul Joshi,57,249000.0,689,Salaried,Tamil Nadu,6,1
CUST01386,Nikhil Yadav,35,668000.0,650,Self-Employed,Tamil Nadu,6,1
CUST01387,Kavya Iyer,35,577000.0,727,Salaried,Delhi,25,1
CUST01388,Pooja Mishra,24,935000.0,778,Salaried,Tamil Nadu,10,1
CUST01389,Karan Yadav,24,1056000.0,881,Salaried,Karnataka,15,0
CUST01390,Arjun Pillai,43,531000.0,670,Salaried,UP,3,0
CUST01391,Simran Joshi,40,964000.0,739,Self-Employed,Maharashtra,15,0
CUST01392,Ravi Mehta,56,453000.0,707,Salaried,Karnataka,4,2
CUST01393,Simran Pillai,33,557000.0,713,Self-Employed,Rajasthan,18,1
CUST01394,Sneha Verma,26,549000.0,798,Salaried,Karnataka,21,1
CUST01395,Sneha Iyer,31,1321000.0,625,Self-Employed,Gujarat,28,2
CUST01396,Nikhil Singh,54,317000.0,651,Salaried,Karnataka,13,1
CUST01397,Pooja Patel,34,618000.0,665,Self-Employed,West Bengal,6,2
CUST01398,Priya Rao,56,424000.0,601,Self-Employed,Tamil Nadu,8,0
CUST01399,Rahul Joshi,53,517000.0,679,Self-Employed,Karnataka,24,1
CUST01400,Ananya Mehta,32,506000.0,732,Self-Employed,Delhi,27,1
CUST01401,Nisha Bose,59,622000.0,746,Salaried,Maharashtra,12,0
CUST01402,Pooja Mehta,45,1177000.0,665,Contractual,UP,15,0
CUST01403,Kavya Pillai,56,1553000.0,771,Business Owner,Rajasthan,20,1
CUST01404,Meera Sharma,40,833000.0,514,Self-Employed,UP,3,2
CUST01405,Nikhil Bose,27,368000.0,866,Business Owner,Tamil Nadu,6,1
CUST01406,Amit Joshi,61,550000.0,725,Salaried,West Bengal,29,1
CUST01407,Divya Singh,56,684000.0,645,Salaried,Delhi,2,1
CUST01408,Shruti Shah,25,490000.0,716,Self-Employed,Maharashtra,19,0
CUST01409,Simran Bose,54,522000.0,667,Business Owner,Karnataka,14,2
CUST01410,Nikhil Mehta,34,579000.0,512,Salaried,Rajasthan,24,0
CUST01411,Aakash Mishra,57,883000.0,683,Self-Employed,Telangana,20,1
CUST01412,Aakash Joshi,40,782000.0,752,Business Owner,Maharashtra,25,0
CUST01413,Suresh Malhotra,33,442000.0,757,Business Owner,West Bengal,13,1
CUST01414,Rahul Verma,32,807000.0,700,Salaried,UP,6,2
CUST01415,Aakash Nair,27,1421000.0,756,Salaried,Tamil Nadu,17,3
CUST01416,Suresh Rao,33,282000.0,714,Salaried,Rajasthan,24,0
CUST01417,Arjun Kumar,48,482000.0,697,Self-Employed,Karnataka,4,0
CUST01418,Aakash Rao,46,464000.0,624,Business Owner,West Bengal,20,0
CUST01419,Aakash Pillai,24,624000.0,652,Self-Employed,Rajasthan,19,0
CUST01420,Rohit Rao,24,241000.0,659,Business Owner,Tamil Nadu,7,1
CUST01421,Rohit Shah,41,1185000.0,702,Self-Employed,West Bengal,26,1
CUST01422,Suresh Mishra,49,614000.0,744,Self-Employed,Maharashtra,19,2
CUST01423,Ravi Reddy,44,696000.0,630,Salaried,West Bengal,17,1
CUST01424,Nikhil Mishra,24,657000.0,568,Salaried,Maharashtra,20,0
CUST01425,Nikhil Sharma,45,463000.0,795,Salaried,UP,18,2
CUST01426,Kavya Iyer,61,851000.0,602,Salaried,Gujarat,19,2
CUST01427,Ravi Iyer,27,602000.0,719,Salaried,Rajasthan,2,1
CUST01428,Kavya Joshi,41,212000.0,700,Salaried,Tamil Nadu,22,2
CUST01429,Nikhil Iyer,32,568000.0,652,Salaried,West Bengal,29,2
CUST01430,Shruti Sharma,53,522000.0,728,Salaried,Karnataka,5,1
CUST01431,Nikhil Verma,48,850000.0,583,Salaried,Karnataka,17,2
CUST01432,Vikram Joshi,42,2316000.0,810,Self-Employed,Karnataka,26,1
CUST01433,Divya Shah,34,725000.0,890,Self-Employed,UP,14,1
CUST01434,Karan Bose,43,1732000.0,778,Self-Employed,Delhi,13,0
CUST01435,Karan Malhotra,56,426000.0,615,Self-Employed,Delhi,23,2
CUST01436,Nisha Das,43,440000.0,493,Self-Employed,West Bengal,20,0
CUST01437,Priya Gupta,49,530000.0,718,Business Owner,West Bengal,21,1
CUST01438,Rahul Gupta,42,742000.0,576,Salaried,Maharashtra,7,1
CUST01439,Nisha Kumar,39,436000.0,646,Salaried,Delhi,10,1
CUST01440,Ravi Yadav,52,268000.0,801,Salaried,Maharashtra,10,1
CUST01441,Kavya Malhotra,58,607000.0,809,Self-Employed,West Bengal,11,1
CUST01442,Aakash Sharma,42,339000.0,818,Salaried,West Bengal,15,0
CUST01443,Pooja Pillai,35,1048000.0,687,Salaried,West Bengal,6,2
CUST01444,Karan Rao,46,828000.0,751,Salaried,Rajasthan,26,1
CUST01445,Rohit Patel,48,410000.0,520,Self-Employed,Delhi,2,2
CUST01446,Arjun Nair,61,754000.0,560,Self-Employed,Tamil Nadu,1,0
CUST01447,Priya Pillai,44,456000.0,656,Salaried,Tamil Nadu,2,1
CUST01448,Suresh Shah,52,585000.0,747,Salaried,Maharashtra,7,1
CUST01449,Meera Mishra,50,588000.0,645,Business Owner,Telangana,19,0
CUST01450,Nisha Pillai,51,507000.0,744,Self-Employed,Delhi,7,2
CUST01451,Arjun Verma,47,909000.0,587,Salaried,Telangana,3,0
CUST01452,Amit Malhotra,41,343000.0,688,Business Owner,West Bengal,22,1
CUST01453,Ananya Patel,59,785000.0,723,Salaried,West Bengal,12,1
CUST01454,Ananya Singh,40,699000.0,740,Salaried,Gujarat,21,1
CUST01455,Shruti Joshi,48,297000.0,643,Salaried,Maharashtra,25,1
